lsoa_a,lsoa_b,day,hour,label
86,6,5,5,0
310,95,1,18,0
267,640,4,8,0
632,704,2,20,0
784,372,0,17,0
946,924,3,6,0
880,201,2,13,0
400,980,1,12,1
434,140,2,4,1
238,283,3,9,0
683,457,2,8,0
312,673,2,1,1
827,166,3,22,1
379,61,0,23,1
424,705,4,1,1
761,60,4,8,0
343,217,1,18,0
313,129,2,20,1
179,163,3,20,0
32,815,1,5,1
896,608,2,16,0
485,178,2,8,0
415,779,0,8,1
398,646,1,17,0
606,522,6,14,0
623,242,1,21,0
534,143,2,13,0
464,266,2,9,0
963,99,2,19,0
526,144,6,17,0
321,832,2,22,0
231,928,5,23,0
309,608,2,13,0
435,971,0,19,0
229,341,2,3,1
265,470,0,18,0
264,964,0,14,0
693,825,1,21,1
902,145,1,20,1
917,183,3,17,0
672,209,2,0,1
983,840,0,19,0
618,150,1,4,0
874,67,4,23,0
949,611,4,22,1
1,465,1,3,1
136,762,2,2,1
916,925,5,0,1
535,782,5,0,0
451,425,4,6,0
562,366,6,21,1
473,803,1,21,1
748,847,5,5,0
556,977,2,22,1
979,548,1,3,0
728,714,5,9,0
459,812,2,22,1
857,199,6,18,0
177,249,1,12,0
784,776,1,15,0
254,97,1,1,1
939,171,6,16,0
389,381,6,16,0
692,845,4,9,0
276,897,4,17,0
590,387,0,6,0
39,716,2,17,0
880,289,6,10,0
803,901,3,5,1
532,492,1,10,0
971,776,4,0,1
677,460,5,3,1
663,550,5,2,0
170,21,1,0,0
479,745,3,21,1
612,326,3,15,1
791,163,2,15,0
738,998,0,16,0
550,891,2,14,0
488,203,4,22,1
662,554,3,22,1
441,40,5,8,0
704,855,5,11,0
871,47,5,22,0
813,915,5,20,0
114,634,3,14,0
18,894,5,10,0
124,544,3,7,0
195,492,5,15,0
949,436,6,14,0
456,151,6,21,1
684,788,6,12,0
260,683,5,0,0
376,362,0,11,0
295,141,0,16,0
323,263,4,0,0
83,276,3,18,1
49,909,4,9,0
813,599,5,20,1
205,127,4,5,1
170,247,6,23,1
365,960,2,4,1
481,273,6,22,1
385,995,0,12,0
763,799,2,8,0
957,925,1,4,1
570,608,5,8,1
257,797,0,4,1
161,373,3,4,1
957,867,4,8,0
746,523,5,0,1
63,790,1,16,0
301,688,6,16,0
130,308,1,5,1
548,938,0,3,1
796,748,3,20,1
990,518,0,13,0
362,762,1,2,1
243,704,0,4,0
141,240,3,11,0
565,287,5,3,1
753,463,2,4,1
468,274,3,9,0
159,859,0,3,1
315,230,2,14,0
4,199,0,22,0
194,129,5,14,0
139,437,0,18,0
117,993,2,9,0
517,811,5,7,0
577,653,1,7,0
217,513,6,9,0
720,310,3,11,0
586,26,5,23,0
786,873,3,0,0
98,531,4,8,0
942,514,6,9,0
4,634,6,9,0
778,628,1,21,1
79,873,3,9,0
867,360,5,1,1
130,909,5,15,0
647,484,5,23,1
260,410,0,8,0
69,68,0,5,1
191,267,0,9,0
700,833,6,4,0
851,18,1,17,0
802,849,0,0,1
292,233,6,20,0
443,950,4,7,0
147,707,3,22,1
967,37,1,18,0
412,839,5,19,1
279,994,5,1,1
667,800,1,22,0
20,416,5,15,0
794,59,1,20,0
500,751,6,13,0
378,431,3,19,0
650,184,2,15,0
562,894,3,14,0
930,552,5,8,1
898,835,6,19,0
34,728,5,6,1
981,809,4,9,0
837,31,4,10,0
710,379,5,21,1
948,898,2,0,1
577,254,2,19,0
754,299,6,20,1
679,146,3,21,1
263,980,3,13,0
450,355,4,5,0
954,922,6,3,1
645,456,3,10,1
952,818,0,12,0
454,630,0,21,1
909,810,0,23,1
460,287,2,16,0
126,932,0,14,0
376,409,2,22,1
446,822,5,0,1
219,661,2,16,0
684,646,0,14,0
853,341,6,15,0
994,973,2,1,1
732,628,4,6,0
906,161,4,22,0
845,7,2,19,0
261,857,4,3,1
348,95,0,23,0
154,319,6,1,1
181,65,5,15,0
307,290,6,22,0
223,626,6,10,1
598,630,1,19,0
239,625,6,10,0
777,201,2,15,0
459,876,1,3,0
741,394,1,23,1
683,636,2,0,1
67,427,4,10,0
858,562,2,23,1
16,820,3,4,1
905,912,1,10,0
22,729,3,6,0
469,308,3,22,1
229,978,3,3,1
885,515,1,1,1
233,101,4,14,0
889,41,4,20,1
587,50,6,23,0
805,23,4,14,0
942,771,0,1,1
671,197,4,1,1
961,210,5,23,1
613,710,4,2,0
394,352,2,9,0
848,167,0,6,0
557,404,4,23,0
536,702,5,18,0
848,423,0,0,1
502,851,1,6,0
968,972,2,4,1
880,417,3,23,1
736,916,2,3,1
283,413,2,8,0
505,123,0,5,1
172,78,5,21,1
287,782,3,19,0
673,306,1,18,0
112,699,1,8,0
832,949,4,3,1
735,718,3,10,0
331,446,0,15,0
157,466,2,16,0
9,667,3,16,0
523,459,1,15,0
770,915,1,1,1
266,161,5,14,0
645,582,2,21,1
35,159,0,4,1
474,912,6,11,0
119,818,0,16,0
835,703,2,21,1
910,455,4,9,0
789,848,4,23,0
895,532,5,17,0
598,503,5,13,0
384,300,3,23,1
655,367,3,6,0
599,903,2,11,0
583,190,4,5,1
721,736,3,17,0
844,787,3,2,1
697,618,4,10,0
585,110,3,11,0
56,676,4,14,0
143,25,0,11,0
214,679,3,4,0
235,119,5,22,1
367,912,3,6,0
12,821,6,2,0
585,50,5,16,0
585,478,4,15,0
420,515,2,1,1
122,725,2,1,1
930,898,3,22,1
839,446,5,2,1
462,651,1,19,0
102,338,2,1,1
526,697,4,13,0
580,649,1,4,0
720,245,5,12,0
548,966,2,6,0
637,680,5,17,0
92,617,2,21,1
174,697,6,1,0
5,882,0,4,1
521,875,0,14,0
204,786,4,15,0
6,726,1,20,0
955,790,4,6,0
595,95,1,23,1
481,610,3,9,0
167,370,1,5,1
934,74,6,18,0
498,808,6,15,0
304,969,5,23,1
954,781,0,22,1
380,424,0,16,1
425,500,0,16,1
779,827,4,16,0
469,208,0,1,0
179,560,1,12,0
479,946,4,15,0
420,648,5,23,1
555,941,2,13,0
357,592,1,14,0
705,537,4,18,0
56,106,5,10,1
61,107,6,22,1
501,162,1,22,1
786,144,4,16,0
9,489,3,1,1
56,116,5,13,0
344,614,4,22,1
750,261,0,15,0
717,735,4,21,1
110,871,6,9,0
758,46,2,16,0
424,508,3,8,0
949,516,0,7,0
513,685,5,11,0
546,431,3,4,1
983,871,6,18,0
110,342,4,4,1
750,680,3,9,0
444,729,2,18,0
790,646,0,11,0
334,764,5,14,0
754,397,4,13,0
473,588,2,10,1
658,583,5,3,0
16,605,5,8,1
4,354,6,4,0
613,858,0,9,0
757,458,4,6,0
390,360,0,13,0
118,777,0,16,0
363,959,0,12,0
640,78,4,13,0
109,265,4,22,1
206,401,0,21,1
861,617,1,15,0
670,265,3,19,0
922,367,5,20,1
478,401,0,16,0
318,447,5,11,0
605,181,3,19,0
550,93,4,16,0
40,98,2,17,0
91,880,3,11,0
293,9,0,5,1
198,183,4,7,1
525,363,5,0,1
988,354,0,10,0
962,354,3,23,1
748,402,1,22,1
146,968,6,15,1
739,992,4,3,1
401,879,1,4,0
474,806,5,0,1
931,719,0,7,0
76,193,2,12,0
408,650,0,20,1
891,226,0,1,1
390,42,0,1,1
901,623,1,22,0
813,742,1,0,1
549,807,4,12,0
49,171,1,11,0
581,10,3,21,1
543,736,0,5,1
390,423,2,1,1
474,314,0,7,0
941,772,0,12,0
910,639,1,1,1
62,335,0,14,0
909,494,1,18,0
766,932,3,12,0
251,130,5,17,0
50,745,0,18,0
936,935,5,6,0
511,507,6,19,0
603,290,6,9,0
373,452,2,21,1
439,996,1,6,0
846,499,0,8,0
127,534,1,5,1
72,802,2,18,0
284,653,6,12,0
710,125,5,7,0
367,666,2,6,0
876,753,4,7,0
243,863,1,7,0
703,507,0,0,0
95,979,4,14,0
409,565,6,14,0
826,860,0,5,1
94,610,3,11,0
51,654,3,8,0
237,249,0,5,1
881,150,2,2,1
762,584,0,8,0
63,280,3,11,1
727,446,0,20,1
38,798,0,14,1
86,196,4,19,0
15,629,3,12,0
563,914,5,0,1
307,432,2,20,1
678,949,2,21,1
159,495,5,22,1
11,429,4,21,1
0,459,6,11,0
565,23,6,23,0
371,126,5,15,0
339,353,3,8,0
608,576,0,3,1
514,676,5,2,1
512,541,0,19,0
887,360,2,17,0
967,945,0,16,0
497,295,5,7,0
257,450,3,6,0
637,352,0,19,0
845,805,0,19,0
249,90,6,3,1
704,461,1,14,0
449,688,1,17,0
732,949,0,17,0
97,800,2,21,1
382,879,6,0,1
446,614,2,8,0
147,456,1,14,0
744,256,1,17,0
306,979,2,23,0
292,735,5,22,1
764,661,3,10,0
809,848,2,20,1
406,637,4,0,0
810,904,5,16,0
161,372,0,17,0
300,851,5,6,0
895,667,1,3,1
311,17,2,10,0
476,371,6,3,1
988,792,2,13,0
289,860,6,20,1
173,436,2,6,0
662,521,5,18,0
143,30,1,2,0
917,72,4,19,0
342,952,4,18,0
47,281,2,6,0
391,336,1,10,0
204,12,4,17,0
422,187,0,12,0
332,521,4,7,0
618,446,5,20,0
703,221,2,21,1
348,262,5,0,1
552,22,5,2,1
90,756,1,10,0
941,476,2,10,0
468,682,0,20,0
917,42,1,21,1
628,541,1,8,0
357,89,2,4,1
284,398,5,15,0
32,819,3,1,1
254,191,6,9,1
649,975,6,15,0
662,87,3,4,0
150,490,2,12,0
261,22,5,10,0
891,464,0,5,1
2,221,4,19,0
31,462,5,17,0
112,606,1,14,0
320,71,5,2,1
161,937,4,17,0
533,570,0,7,0
350,88,2,16,0
137,704,6,18,0
196,777,1,13,0
432,588,3,3,1
957,309,3,15,0
578,490,2,6,0
189,852,0,13,0
75,0,5,14,1
315,552,3,12,0
34,832,5,12,0
27,593,0,22,0
480,982,2,5,0
795,306,3,9,0
373,857,3,17,0
362,893,1,17,0
657,250,0,23,0
367,976,4,17,0
579,782,0,19,0
855,199,2,19,0
620,290,5,15,0
234,203,4,4,1
814,182,5,23,1
80,138,0,5,1
6,508,2,8,0
665,559,2,4,1
921,858,5,4,1
573,415,0,20,1
917,913,5,15,1
988,528,2,18,0
416,910,5,18,0
191,942,5,18,0
729,30,5,5,0
991,412,2,17,0
973,500,0,4,1
355,596,3,18,0
552,618,4,13,0
481,14,5,4,1
161,77,1,4,1
157,708,4,6,0
791,687,2,7,0
983,304,5,19,0
496,463,2,11,1
391,112,2,6,0
637,270,2,1,1
559,212,3,8,0
946,343,6,23,1
193,104,2,0,1
662,674,3,16,1
251,67,3,3,1
857,318,3,9,0
913,995,3,12,0
385,445,1,19,0
964,732,3,11,0
676,701,4,5,1
555,865,4,17,0
889,760,0,21,1
668,735,4,0,0
461,506,5,13,0
98,552,5,11,0
737,681,3,10,0
699,966,2,5,1
6,932,5,2,1
459,475,0,16,0
635,912,2,0,1
405,378,2,23,0
105,401,4,10,0
732,203,6,19,0
910,269,2,19,1
372,352,0,6,0
131,236,0,12,0
379,793,2,4,1
199,410,4,9,0
674,327,6,19,1
283,829,5,6,0
975,807,1,22,0
495,67,2,16,0
641,901,2,10,0
105,142,4,4,0
558,54,3,21,1
87,629,4,21,1
954,908,0,1,1
551,182,4,18,0
940,671,1,23,1
438,147,1,20,0
570,101,5,14,0
479,469,4,0,1
563,267,1,22,1
543,311,4,1,1
527,543,3,7,0
781,468,4,14,0
551,777,3,1,0
570,488,5,21,1
270,704,1,23,1
238,689,6,19,0
365,769,4,8,0
479,532,1,19,0
643,653,6,4,0
459,675,6,20,0
222,560,0,8,0
583,351,0,22,1
984,659,2,2,1
593,668,1,10,0
878,155,2,4,1
189,310,4,11,0
168,227,2,14,0
234,172,4,7,0
74,479,6,3,0
647,416,4,0,0
646,982,3,13,0
727,779,2,16,0
88,325,3,9,0
989,157,2,19,0
874,327,1,20,1
244,842,0,16,0
169,384,2,5,1
832,211,3,3,1
596,712,4,6,0
858,451,4,22,1
148,991,2,8,0
819,343,1,21,1
265,715,1,5,1
737,217,1,19,0
149,229,4,14,0
333,587,4,22,0
814,249,2,11,0
616,648,3,4,1
490,95,4,17,0
941,62,2,4,1
844,34,1,9,0
550,385,5,16,0
140,980,5,11,0
624,509,4,13,0
537,541,2,4,1
994,27,3,23,0
107,457,5,19,0
961,617,4,2,1
128,194,3,21,0
568,119,5,4,1
492,863,0,4,1
778,417,1,4,1
88,778,4,5,1
188,637,6,5,0
257,794,4,20,0
24,576,6,6,0
0,351,5,21,1
189,903,6,17,0
297,139,1,8,0
661,452,2,15,0
201,375,1,5,1
3,941,5,10,0
423,995,1,12,0
351,284,2,5,1
549,816,4,18,1
165,225,0,17,0
879,199,0,20,1
100,928,0,6,0
778,10,1,14,0
13,594,0,19,0
158,79,1,18,0
429,476,3,7,0
641,442,0,0,1
159,881,0,9,1
86,810,1,8,0
814,792,4,14,0
946,356,0,13,0
144,702,6,4,0
812,365,6,14,0
16,757,3,4,1
496,788,4,11,0
927,744,4,1,1
37,496,1,14,0
822,684,0,18,0
32,32,6,5,0
192,941,6,18,0
25,708,2,6,0
0,755,1,6,1
415,775,4,13,0
854,710,0,7,0
771,544,0,20,1
300,759,3,21,0
518,686,4,18,0
797,990,3,13,0
389,435,2,11,0
625,141,4,20,0
335,484,0,18,0
436,765,2,3,1
628,311,5,9,0
481,682,4,3,1
87,361,4,13,0
184,767,4,6,0
490,668,2,4,1
393,425,6,11,0
610,367,6,14,0
175,794,2,22,1
700,124,2,12,1
985,231,2,21,1
287,837,4,16,0
279,552,4,23,0
665,860,6,6,0
207,364,1,9,0
990,784,5,2,0
194,751,1,20,1
538,592,0,5,1
31,652,6,20,1
590,732,2,7,0
300,61,5,4,1
366,989,1,18,0
217,626,2,1,1
510,587,0,15,0
599,194,1,3,1
360,719,3,17,0
236,28,0,11,0
732,221,5,18,0
660,867,4,17,0
92,451,0,8,0
954,520,2,15,0
364,569,1,19,0
620,91,6,20,1
834,395,5,12,0
595,915,2,13,1
261,921,0,7,0
472,726,3,19,0
465,25,4,4,0
413,288,6,21,1
123,401,6,10,0
921,688,5,10,0
234,729,6,8,0
836,90,2,12,0
340,40,2,2,1
883,436,0,21,0
133,830,4,8,1
689,318,0,21,1
660,581,1,21,0
282,84,0,13,0
383,631,0,21,1
868,432,6,7,0
288,187,0,22,1
929,351,6,16,0
429,258,5,1,1
204,398,1,23,1
166,986,2,8,0
743,828,6,4,1
750,447,6,7,1
230,41,6,1,0
593,369,5,14,0
646,972,2,17,0
358,44,0,12,0
304,85,4,15,0
17,60,4,11,0
57,469,2,23,1
619,722,3,5,0
531,800,2,16,0
339,742,6,12,0
369,967,2,19,0
784,175,4,21,1
668,113,3,19,0
72,217,3,2,0
755,179,0,6,0
666,85,1,18,0
8,996,5,20,1
102,82,6,17,1
829,9,1,12,0
973,745,0,7,0
414,92,6,8,0
214,671,1,10,0
376,184,2,19,0
439,78,0,11,0
784,541,2,7,0
960,433,2,8,0
753,134,3,17,0
631,875,0,21,1
951,145,0,23,1
614,802,5,14,0
878,224,4,3,1
416,152,0,0,1
578,140,0,14,0
376,366,4,9,0
568,354,3,3,0
152,982,5,14,0
243,363,5,18,0
337,423,3,6,1
865,922,0,13,0
573,441,0,0,1
386,790,2,22,0
853,515,3,22,1
59,683,1,1,1
553,321,5,0,1
663,385,0,0,1
768,524,0,21,1
346,955,1,16,0
883,661,5,8,0
562,775,0,13,0
821,220,6,8,0
390,38,3,2,1
875,617,5,20,1
727,862,2,19,0
215,877,3,7,0
650,576,3,0,1
395,807,2,10,0
24,23,5,13,0
481,637,3,22,0
794,51,3,12,0
716,771,5,14,0
125,447,2,17,0
298,799,0,4,0
430,35,4,9,0
352,494,6,1,1
343,232,2,11,0
971,412,4,7,0
92,846,3,22,1
331,602,0,2,1
653,928,5,20,1
346,903,0,19,0
995,995,0,16,1
941,822,4,4,1
489,698,1,4,1
685,166,6,17,0
630,859,1,20,1
652,110,5,20,0
557,192,2,19,0
654,9,6,15,0
798,237,1,5,1
466,166,1,13,0
583,54,6,5,0
9,806,3,10,0
945,85,4,12,0
87,355,3,10,0
536,17,6,9,0
805,519,3,18,0
842,608,6,7,0
716,541,0,2,0
896,21,5,17,0
181,106,2,3,1
361,94,4,17,0
159,9,0,16,1
54,758,4,9,0
152,589,2,16,0
971,685,1,19,0
470,837,2,16,0
821,859,0,12,0
404,910,0,9,0
254,253,4,0,1
195,945,2,10,0
228,32,0,3,1
542,975,1,12,0
888,414,0,11,0
131,680,4,16,0
323,61,5,21,1
656,905,0,15,0
20,966,5,0,1
3,665,3,8,0
387,419,4,21,1
302,843,3,22,0
579,972,5,9,0
283,117,0,2,1
682,52,1,22,1
229,764,4,23,1
35,306,0,19,0
85,271,4,10,1
908,90,6,6,0
781,235,4,5,1
529,492,1,22,0
631,498,3,8,0
631,521,0,8,0
696,500,4,18,0
835,308,1,16,1
494,68,2,22,1
186,616,2,21,1
296,948,1,10,0
706,272,4,11,0
640,424,2,17,0
830,461,0,9,0
779,287,0,5,1
580,842,1,0,1
449,521,2,18,0
134,669,0,18,0
170,901,0,3,1
461,547,4,1,1
481,605,1,15,0
718,981,6,8,0
433,976,6,0,1
186,956,1,20,1
749,236,2,1,0
762,731,3,9,0
970,96,5,20,1
313,630,6,15,0
794,537,0,10,0
419,556,6,23,1
818,180,1,6,0
289,607,2,4,1
13,925,3,11,1
386,301,5,21,1
348,68,1,6,1
122,787,4,8,0
386,41,3,3,0
817,546,2,4,0
44,507,2,0,1
114,766,2,20,1
193,248,1,20,0
68,992,1,15,1
242,85,2,21,1
59,344,4,9,0
730,163,2,16,0
630,492,0,21,0
514,218,5,20,1
281,327,2,7,0
974,655,4,15,1
753,368,3,15,1
714,329,2,10,0
387,241,5,15,0
506,499,3,1,1
539,492,5,16,0
199,477,4,12,0
175,606,2,14,0
887,78,2,4,1
187,64,0,0,1
404,676,6,15,0
703,616,4,8,0
558,252,5,14,0
197,600,1,1,1
213,669,3,1,1
988,902,4,23,0
526,400,2,4,1
416,863,6,14,0
854,818,5,3,1
386,33,6,17,0
993,705,4,2,1
785,970,4,19,0
449,478,5,10,0
242,778,4,7,0
102,376,3,20,1
745,50,2,22,1
760,927,4,18,0
262,73,6,16,0
226,502,4,22,1
630,373,2,3,1
685,284,3,23,1
910,885,0,8,0
918,604,0,7,0
426,387,0,3,1
662,647,1,16,0
23,724,3,9,0
444,299,4,19,0
360,447,4,9,0
582,230,0,20,0
317,575,1,17,0
149,990,6,10,0
657,990,4,9,0
366,850,1,21,1
869,571,1,21,1
423,348,5,1,1
413,869,6,16,0
788,741,1,23,0
853,8,4,19,0
789,385,3,4,1
845,107,3,12,0
449,994,2,15,0
670,134,3,6,0
656,758,2,4,1
846,173,6,14,0
903,831,0,13,0
389,992,3,4,0
297,476,6,4,1
288,571,1,23,0
442,172,1,9,0
624,778,5,10,1
73,641,5,18,0
362,99,2,18,0
2,313,2,20,0
422,967,6,11,0
442,621,3,3,1
523,744,4,16,0
694,534,5,21,0
573,468,3,10,0
20,523,4,19,0
288,642,4,8,0
590,443,3,16,1
407,625,2,11,0
633,618,5,15,0
945,28,6,21,1
773,947,2,4,1
844,320,5,8,1
627,742,1,13,0
834,550,5,11,0
77,529,6,6,0
531,27,3,19,0
689,650,6,5,1
865,467,0,11,1
95,625,3,8,0
532,628,0,16,0
797,425,0,2,0
188,186,4,22,1
181,225,2,15,0
369,479,2,4,1
730,290,4,7,0
860,206,4,13,0
734,315,0,16,1
209,84,2,17,0
130,745,6,4,1
900,333,6,1,0
477,534,1,6,1
699,266,0,11,0
700,831,0,15,0
233,560,6,21,0
528,767,5,22,1
933,250,0,23,0
981,735,5,6,0
898,124,6,17,0
860,959,2,9,0
103,280,1,3,1
454,58,2,21,1
485,362,0,4,1
668,30,5,4,1
378,627,2,4,1
863,192,0,0,1
126,484,6,9,0
730,522,5,13,0
630,617,4,4,1
910,451,5,0,1
86,462,3,7,0
488,375,4,1,1
357,12,3,7,0
234,403,3,21,1
510,181,4,14,1
496,357,2,21,1
875,623,4,5,0
278,294,6,1,0
206,680,3,17,1
762,369,2,17,0
347,797,1,7,0
581,769,1,5,1
225,185,1,23,1
54,503,2,13,0
538,224,3,3,1
163,777,2,15,0
511,713,3,6,0
758,935,6,16,0
829,559,4,5,1
471,496,2,4,1
343,812,3,9,0
368,123,3,21,1
512,799,2,7,0
219,147,3,17,1
736,150,0,7,0
501,129,0,18,0
609,568,5,13,0
732,36,2,1,1
523,662,4,4,1
203,954,4,22,0
97,229,1,15,0
862,108,6,5,0
655,545,4,22,0
787,679,1,0,1
503,137,3,12,1
375,305,3,12,0
519,301,4,22,1
964,618,4,3,1
151,776,2,22,0
606,229,0,6,0
434,308,3,19,0
714,138,1,12,0
659,598,5,11,0
639,699,0,2,1
347,564,6,22,1
394,864,6,4,1
717,377,0,2,1
273,513,2,3,1
159,830,3,3,1
405,578,2,5,1
51,851,3,13,0
232,36,2,8,1
22,128,3,23,1
891,521,5,1,1
909,838,5,8,1
534,935,0,9,0
374,872,1,23,1
938,133,0,3,1
205,930,6,17,0
427,318,1,2,0
452,349,3,20,1
77,180,0,15,1
424,701,5,0,1
645,929,2,17,0
929,810,1,3,1
667,375,1,5,0
417,986,2,4,1
175,918,3,4,1
635,749,0,7,0
365,727,6,21,0
940,984,5,11,0
181,678,6,1,1
67,227,1,7,0
580,905,2,4,1
23,757,1,11,0
29,710,5,0,1
362,397,2,18,0
941,891,5,15,0
462,200,2,9,0
205,662,0,1,1
556,19,0,10,0
956,544,2,14,0
935,354,6,13,0
975,302,6,2,1
976,430,1,19,0
552,371,0,5,1
37,457,6,6,0
111,282,1,15,0
563,223,2,8,0
610,883,5,22,1
879,709,4,15,0
457,857,0,0,1
499,16,1,8,0
600,340,4,13,0
510,4,3,14,0
227,471,2,23,1
94,534,1,9,0
138,130,6,1,0
55,563,0,15,0
110,748,5,5,1
777,466,0,21,1
219,659,5,0,1
881,68,1,23,0
169,123,0,17,0
354,231,0,9,0
487,602,4,23,0
867,699,4,9,0
365,473,3,20,1
962,443,6,8,0
401,705,3,18,0
766,264,0,12,0
497,18,1,8,0
582,112,6,22,1
434,629,1,0,1
636,230,2,15,0
241,609,0,7,0
517,507,6,20,1
11,295,3,5,1
173,710,3,19,0
505,126,4,23,0
409,671,5,21,1
225,550,1,3,1
626,717,1,18,0
271,207,6,9,0
547,405,1,12,0
194,505,1,12,0
71,854,1,2,0
680,767,3,6,0
112,488,0,14,1
834,114,6,16,0
75,586,2,20,1
545,214,1,3,1
664,15,0,4,1
118,755,1,5,1
239,254,5,14,0
850,679,3,6,0
559,250,5,13,0
78,437,4,17,0
960,86,1,7,0
80,84,6,19,0
219,756,1,23,1
588,762,0,3,1
858,417,1,21,1
936,842,6,16,0
300,772,5,12,0
321,758,3,13,0
412,331,3,6,0
893,969,6,8,0
331,762,3,10,0
628,804,0,21,1
14,732,4,13,0
398,590,5,4,1
549,6,1,10,1
359,354,3,3,1
91,805,4,17,0
328,76,5,21,1
688,638,2,22,0
595,262,5,19,0
35,897,6,12,0
987,971,0,23,1
524,756,1,8,0
701,957,3,21,0
745,734,5,21,1
760,102,4,9,0
606,250,2,19,1
169,175,5,8,0
788,945,6,10,0
369,847,4,1,1
112,481,6,23,0
81,487,3,1,1
170,605,4,4,1
88,985,1,6,0
976,949,0,5,1
530,252,0,11,1
311,277,4,14,0
157,641,4,13,0
553,490,6,12,0
907,332,6,16,0
982,10,1,1,1
812,5,1,9,0
241,172,1,14,0
772,552,2,18,0
626,538,2,23,1
323,795,6,14,0
740,844,0,8,0
367,624,1,19,0
811,849,6,14,0
960,510,0,15,0
356,740,2,4,1
393,271,3,14,0
194,687,5,4,1
168,954,4,23,1
88,228,0,22,0
405,444,6,7,0
260,229,3,7,0
351,579,3,2,0
649,709,5,21,1
946,45,5,10,0
303,517,2,5,1
14,810,4,10,0
190,1,2,13,0
553,919,1,19,0
570,536,6,11,0
64,602,6,22,1
262,99,4,17,0
912,209,4,22,0
785,57,5,5,1
656,98,6,21,0
422,306,5,2,1
939,196,3,22,0
170,224,0,11,1
585,99,3,14,0
221,665,3,19,0
596,621,2,23,0
575,835,4,10,0
109,579,0,15,0
21,945,6,22,1
170,72,6,16,0
429,996,5,11,0
674,350,5,18,0
11,682,0,9,0
227,125,5,20,1
753,697,0,11,1
182,693,3,10,0
635,507,4,10,0
910,129,1,11,0
819,784,5,2,0
783,370,4,18,0
662,301,1,13,0
453,145,1,9,0
411,427,5,20,1
932,470,5,10,0
437,363,1,17,0
782,867,0,21,1
38,554,5,10,1
682,12,1,3,1
109,240,3,3,1
336,103,3,1,1
5,163,2,20,1
83,300,2,9,0
846,20,0,10,0
207,204,0,4,1
811,412,5,17,1
466,166,4,17,0
494,739,3,2,0
774,54,3,16,0
631,452,1,19,0
819,518,3,19,0
722,620,0,9,0
117,968,0,22,1
351,361,3,16,0
120,663,3,8,0
834,582,3,6,0
491,575,5,3,1
898,823,5,2,0
422,104,0,11,1
422,348,5,6,0
330,791,4,23,0
781,318,6,17,0
829,611,2,21,0
701,182,4,4,1
777,601,4,1,0
673,445,5,0,1
65,935,0,12,0
291,265,4,2,1
907,565,1,21,1
640,805,0,11,0
580,218,6,17,0
540,483,1,23,1
240,156,3,0,0
858,489,2,5,1
239,551,0,21,1
976,12,2,9,0
945,973,4,19,0
391,240,6,16,0
839,771,1,20,1
202,467,4,16,0
879,427,3,3,1
362,520,5,23,0
957,919,6,9,0
527,728,6,0,0
866,531,2,11,0
320,538,3,5,1
336,791,3,9,0
354,182,3,16,0
729,535,3,16,0
153,521,0,22,1
921,973,6,17,0
83,528,3,8,0
114,262,6,11,0
257,857,6,20,1
492,703,0,21,1
632,85,1,7,1
909,765,2,18,1
287,532,0,23,1
291,932,2,23,1
852,834,5,3,1
412,524,3,10,0
478,55,4,23,1
4,542,6,17,0
399,517,6,18,0
602,162,4,5,1
682,258,4,2,1
988,878,6,17,0
562,673,6,4,1
371,316,0,11,0
56,187,5,10,0
187,156,3,7,0
475,647,4,16,0
177,457,4,4,1
850,724,4,9,0
12,362,0,1,1
196,780,6,21,0
405,107,6,19,0
369,395,3,15,0
965,587,0,18,0
856,680,6,12,0
590,264,3,14,0
760,123,1,14,1
955,344,0,1,1
274,614,6,9,0
89,183,3,7,0
365,187,5,9,0
945,327,0,7,0
251,96,6,0,1
452,508,5,18,0
739,142,1,1,0
522,346,1,15,0
994,472,4,15,0
649,938,4,19,0
230,866,6,15,0
10,583,6,16,0
161,602,1,9,0
118,413,2,20,1
823,156,6,12,0
590,138,4,9,0
465,154,6,4,0
589,852,1,21,0
136,595,0,1,1
662,631,6,13,0
101,607,3,1,1
93,694,1,1,1
122,102,5,17,0
132,515,0,4,0
532,481,3,2,0
933,523,6,13,0
336,282,0,13,0
799,42,5,19,0
689,508,4,13,0
961,647,4,7,0
422,636,1,12,0
337,786,5,12,1
170,282,5,8,0
744,484,0,17,0
171,176,1,7,1
310,557,4,2,0
325,948,5,20,0
764,159,3,19,0
727,6,0,15,0
431,81,3,14,0
341,471,5,21,1
307,521,6,6,0
390,500,2,6,0
313,275,6,12,0
950,596,5,11,1
480,648,3,20,0
315,570,1,6,1
514,739,5,17,0
802,706,0,17,0
124,250,1,16,0
680,484,6,17,0
779,745,0,21,1
686,969,1,2,1
745,253,3,4,1
292,562,3,3,1
571,567,2,14,0
77,424,6,22,0
27,321,0,7,1
807,360,3,20,1
271,729,5,12,0
301,51,3,23,1
304,431,2,18,0
629,7,4,22,1
508,659,4,2,1
674,38,0,0,1
608,359,1,1,0
838,109,6,10,0
716,148,5,1,1
428,613,3,20,1
947,540,3,3,0
142,492,0,1,1
418,23,4,4,1
519,219,2,20,0
355,957,1,6,0
985,984,0,23,1
311,993,4,1,0
411,887,5,12,0
503,696,0,4,0
753,122,2,19,0
964,769,0,22,1
650,462,4,20,1
777,261,1,16,0
69,308,2,7,0
