lsoa_a,lsoa_b,day,hour,label
E01000815,E01000688,Monday,04:44,1
E01000763,E01000995,Thursday,05:03,1
E01000799,E01000774,Wednesday,11:45,0
E01000121,E01000098,Wednesday,23:50,1
E01000192,E01000228,Friday,02:34,1
E01000212,E01000158,Wednesday,19:17,0
E01000883,E01000929,Wednesday,13:29,0
E01000094,E01000314,Friday,14:54,0
E01000974,E01000163,Friday,23:25,1
E01000174,E01000002,Sunday,16:09,0
E01000747,E01000267,Wednesday,17:22,0
E01000288,E01000238,Friday,05:09,1
E01000376,E01000179,Friday,21:59,1
E01000844,E01000045,Saturday,13:13,0
E01000681,E01000404,Saturday,12:14,0
E01000375,E01000467,Sunday,06:40,1
E01000414,E01000925,Monday,08:59,0
E01000207,E01000966,Friday,09:51,0
E01000285,E01000493,Sunday,02:06,0
E01000507,E01000835,Monday,12:53,0
E01000896,E01000944,Saturday,17:40,0
E01000326,E01000397,Monday,19:12,0
E01000537,E01000255,Friday,13:21,0
E01000489,E01000421,Monday,02:42,1
E01000664,E01000265,Sunday,21:16,1
E01000785,E01000673,Friday,16:43,1
E01000060,E01000013,Saturday,18:59,0
E01000477,E01000101,Sunday,10:57,1
E01000776,E01000479,Monday,11:31,1
E01000941,E01000433,Monday,13:19,0
E01000325,E01000176,Wednesday,12:46,0
E01000630,E01000835,Saturday,22:43,1
E01000023,E01000746,Monday,21:00,0
E01000787,E01000532,Monday,06:00,0
E01000902,E01000274,Tuesday,16:14,0
E01000370,E01000406,Saturday,08:12,0
E01000385,E01000900,Friday,10:20,0
E01000905,E01000483,Tuesday,17:40,0
E01000913,E01000006,Monday,07:03,0
E01000272,E01000782,Sunday,13:14,0
E01000952,E01000560,Monday,19:21,0
E01000760,E01000719,Wednesday,12:22,0
E01000135,E01000451,Monday,23:19,1
E01000769,E01000458,Thursday,19:55,0
E01000738,E01000345,Thursday,01:07,1
E01000068,E01000046,Friday,09:04,0
E01000871,E01000194,Friday,20:46,0
E01000839,E01000383,Sunday,07:20,0
E01000958,E01000792,Sunday,18:02,0
E01000436,E01000354,Wednesday,08:04,0
E01000004,E01000809,Sunday,10:32,0
E01000642,E01000463,Wednesday,15:17,0
E01000984,E01000940,Thursday,13:15,0
E01000370,E01000907,Tuesday,20:13,1
E01000015,E01000181,Saturday,11:41,0
E01000237,E01000008,Tuesday,01:19,0
E01000664,E01000812,Thursday,12:37,0
E01000574,E01000342,Thursday,03:08,1
E01000185,E01000313,Sunday,10:18,0
E01000562,E01000062,Monday,19:18,0
E01000293,E01000423,Sunday,03:38,1
E01000422,E01000619,Saturday,17:37,0
E01000042,E01000990,Saturday,14:38,0
E01000835,E01000527,Tuesday,14:29,0
E01000758,E01000230,Monday,18:29,0
E01000975,E01000848,Wednesday,13:31,0
E01000908,E01000940,Sunday,08:14,0
E01000263,E01000098,Monday,07:38,0
E01000013,E01000842,Friday,01:59,1
E01000864,E01000601,Sunday,20:48,0
E01000072,E01000589,Sunday,13:08,0
E01000927,E01000808,Tuesday,21:10,1
E01000948,E01000986,Thursday,13:52,0
E01000468,E01000119,Friday,18:49,0
E01000130,E01000557,Monday,11:20,0
E01000810,E01000460,Tuesday,12:28,0
E01000512,E01000482,Monday,11:27,0
E01000237,E01000011,Monday,15:19,0
E01000716,E01000525,Monday,07:07,0
E01000851,E01000586,Tuesday,01:18,0
E01000676,E01000877,Monday,08:09,0
E01000791,E01000301,Saturday,06:35,1
E01000630,E01000635,Sunday,23:34,0
E01000685,E01000810,Saturday,16:49,0
E01000214,E01000227,Tuesday,20:48,1
E01000229,E01000486,Sunday,15:37,0
E01000271,E01000975,Friday,04:21,1
E01000084,E01000024,Saturday,21:03,1
E01000710,E01000721,Thursday,05:12,1
E01000077,E01000761,Tuesday,07:03,0
E01000412,E01000042,Saturday,08:46,1
E01000111,E01000392,Monday,20:19,1
E01000137,E01000834,Saturday,01:12,1
E01000554,E01000905,Wednesday,10:34,0
E01000116,E01000801,Thursday,06:04,0
E01000016,E01000744,Thursday,07:38,0
E01000222,E01000285,Saturday,10:05,0
E01000578,E01000159,Sunday,11:08,0
E01000008,E01000996,Thursday,08:18,0
E01000177,E01000753,Monday,00:48,0
E01000936,E01000812,Saturday,10:07,0
E01000231,E01000583,Wednesday,02:47,1
E01000903,E01000327,Monday,10:10,0
E01000430,E01000527,Friday,12:34,0
E01000010,E01000260,Wednesday,06:34,0
E01000706,E01000924,Monday,16:50,0
E01000284,E01000259,Thursday,16:25,0
E01000781,E01000904,Saturday,11:01,1
E01000620,E01000627,Thursday,20:30,1
E01000735,E01000123,Saturday,16:57,0
E01000612,E01000661,Friday,19:51,0
E01000956,E01000714,Friday,18:11,1
E01000914,E01000190,Friday,00:43,1
E01000021,E01000672,Tuesday,23:58,1
E01000496,E01000615,Monday,21:33,1
E01000130,E01000922,Sunday,23:44,0
E01000036,E01000963,Friday,14:24,0
E01000645,E01000318,Thursday,08:15,0
E01000259,E01000637,Wednesday,03:55,1
E01000544,E01000708,Monday,23:21,1
E01000495,E01000658,Saturday,14:19,0
E01000631,E01000014,Monday,04:36,1
E01000391,E01000559,Saturday,18:09,0
E01000978,E01000629,Wednesday,19:51,0
E01000140,E01000887,Monday,17:00,0
E01000074,E01000367,Tuesday,18:03,0
E01000711,E01000862,Sunday,13:33,0
E01000410,E01000820,Tuesday,21:42,1
E01000510,E01000361,Sunday,16:53,0
E01000351,E01000571,Monday,16:12,0
E01000184,E01000022,Sunday,07:24,0
E01000713,E01000188,Thursday,22:41,1
E01000918,E01000702,Saturday,07:54,0
E01000079,E01000136,Monday,14:53,0
E01000045,E01000995,Wednesday,06:03,0
E01000086,E01000296,Monday,09:09,0
E01000910,E01000775,Thursday,19:09,0
E01000490,E01000908,Wednesday,19:25,0
E01000726,E01000294,Sunday,11:03,0
E01000104,E01000616,Tuesday,17:41,0
E01000164,E01000009,Wednesday,04:04,1
E01000205,E01000890,Saturday,22:01,1
E01000587,E01000590,Saturday,15:17,1
E01000398,E01000727,Sunday,08:59,0
E01000327,E01000225,Thursday,19:23,0
E01000989,E01000089,Wednesday,09:41,0
E01000673,E01000606,Friday,23:35,1
E01000387,E01000857,Tuesday,04:17,1
E01000597,E01000041,Thursday,06:57,0
E01000571,E01000071,Tuesday,09:39,0
E01000280,E01000468,Wednesday,08:11,0
E01000089,E01000139,Friday,05:38,1
E01000094,E01000933,Saturday,22:29,0
E01000416,E01000476,Wednesday,06:13,0
E01000064,E01000530,Thursday,08:35,0
E01000049,E01000234,Thursday,11:54,0
E01000713,E01000938,Saturday,07:22,0
E01000093,E01000315,Tuesday,23:25,0
E01000856,E01000154,Friday,11:19,0
E01000646,E01000221,Wednesday,05:06,1
E01000529,E01000100,Friday,00:18,1
E01000286,E01000767,Thursday,19:08,0
E01000200,E01000041,Tuesday,13:11,0
E01000891,E01000622,Monday,11:11,0
E01000758,E01000593,Monday,22:48,0
E01000834,E01000763,Friday,09:17,0
E01000735,E01000023,Wednesday,21:10,1
E01000716,E01000906,Tuesday,19:41,0
E01000305,E01000514,Sunday,23:03,1
E01000923,E01000411,Friday,20:15,1
E01000760,E01000738,Thursday,19:58,1
E01000125,E01000299,Wednesday,02:58,1
E01000600,E01000805,Friday,09:55,1
E01000500,E01000436,Wednesday,22:54,1
E01000986,E01000383,Tuesday,15:41,0
E01000695,E01000431,Thursday,07:08,0
E01000621,E01000179,Tuesday,12:53,0
E01000218,E01000090,Sunday,17:03,0
E01000062,E01000972,Sunday,03:59,1
E01000978,E01000550,Thursday,10:25,0
E01000381,E01000248,Monday,22:18,1
E01000086,E01000265,Sunday,22:49,0
E01000954,E01000121,Sunday,15:07,0
E01000170,E01000249,Wednesday,17:41,0
E01000395,E01000844,Saturday,18:14,0
E01000462,E01000825,Saturday,03:10,1
E01000778,E01000940,Thursday,05:48,1
E01000427,E01000506,Saturday,10:28,0
E01000746,E01000734,Saturday,18:52,0
E01000413,E01000517,Tuesday,05:34,1
E01000268,E01000161,Tuesday,10:02,0
E01000169,E01000602,Friday,06:12,0
E01000107,E01000819,Thursday,23:22,1
E01000319,E01000885,Monday,04:09,0
E01000085,E01000206,Monday,00:12,0
E01000268,E01000036,Friday,15:00,0
E01000391,E01000128,Tuesday,18:15,0
E01000126,E01000777,Wednesday,05:09,0
E01000607,E01000980,Tuesday,16:13,0
E01000876,E01000669,Friday,05:31,1
E01000861,E01000453,Saturday,08:57,1
E01000858,E01000076,Tuesday,20:42,1
E01000171,E01000939,Sunday,14:07,0
E01000481,E01000154,Wednesday,10:42,0
E01000708,E01000398,Monday,04:17,1
E01000956,E01000883,Saturday,08:25,0
E01000352,E01000640,Friday,00:31,1
E01000911,E01000425,Saturday,05:15,1
E01000119,E01000483,Tuesday,17:40,0
E01000444,E01000312,Thursday,01:47,1
E01000988,E01000534,Wednesday,08:44,0
E01000916,E01000337,Saturday,20:38,1
E01000511,E01000105,Sunday,14:38,0
E01000324,E01000084,Wednesday,01:59,1
E01000698,E01000539,Friday,14:41,0
E01000055,E01000540,Wednesday,23:07,0
E01000478,E01000655,Thursday,19:35,0
E01000856,E01000748,Friday,20:34,1
E01000579,E01000798,Monday,22:32,0
E01000315,E01000598,Wednesday,05:18,1
E01000615,E01000432,Thursday,23:30,0
E01000120,E01000230,Sunday,22:45,0
E01000154,E01000116,Saturday,14:49,0
E01000799,E01000463,Saturday,18:34,0
E01000629,E01000449,Tuesday,19:46,0
E01000259,E01000421,Saturday,10:30,0
E01000163,E01000518,Monday,04:34,1
E01000861,E01000291,Wednesday,23:17,1
E01000083,E01000331,Monday,16:17,0
E01000429,E01000354,Wednesday,17:27,0
E01000430,E01000074,Sunday,03:19,1
E01000052,E01000160,Tuesday,16:14,0
E01000695,E01000295,Monday,04:32,0
E01000739,E01000452,Monday,04:55,0
E01000937,E01000808,Monday,21:07,1
E01000099,E01000343,Thursday,20:03,1
E01000262,E01000884,Thursday,04:50,0
E01000309,E01000628,Thursday,15:33,1
E01000240,E01000125,Thursday,20:52,0
E01000876,E01000731,Monday,10:51,0
E01000278,E01000161,Saturday,09:06,0
E01000392,E01000209,Thursday,06:06,0
E01000445,E01000160,Saturday,07:22,0
E01000388,E01000956,Monday,06:37,0
E01000018,E01000994,Saturday,05:11,1
E01000822,E01000327,Saturday,02:02,0
E01000466,E01000973,Wednesday,21:45,1
E01000979,E01000690,Monday,03:06,1
E01000246,E01000553,Monday,04:36,0
E01000303,E01000824,Thursday,19:01,0
E01000406,E01000846,Wednesday,21:57,1
E01000804,E01000451,Monday,22:27,1
E01000225,E01000582,Sunday,07:39,0
E01000593,E01000385,Thursday,01:48,1
E01000780,E01000828,Friday,08:51,0
E01000977,E01000659,Tuesday,05:54,1
E01000983,E01000227,Wednesday,15:51,1
E01000682,E01000019,Tuesday,20:25,1
E01000288,E01000360,Wednesday,08:33,0
E01000316,E01000070,Friday,18:55,0
E01000995,E01000867,Friday,03:44,1
E01000597,E01000656,Monday,19:44,0
E01000009,E01000066,Thursday,06:34,0
E01000701,E01000317,Saturday,20:40,1
E01000261,E01000736,Sunday,08:11,0
E01000902,E01000658,Saturday,01:27,1
E01000552,E01000341,Sunday,11:44,0
E01000238,E01000307,Saturday,19:03,0
E01000197,E01000845,Monday,08:16,0
E01000679,E01000562,Wednesday,09:22,0
E01000538,E01000375,Thursday,19:02,0
E01000401,E01000514,Tuesday,17:12,0
E01000484,E01000295,Tuesday,03:25,0
E01000973,E01000245,Thursday,12:36,0
E01000920,E01000212,Thursday,20:38,1
E01000921,E01000400,Wednesday,01:50,1
E01000769,E01000861,Wednesday,12:52,0
E01000817,E01000633,Saturday,09:53,1
E01000440,E01000227,Thursday,03:59,0
E01000637,E01000965,Saturday,05:25,1
E01000789,E01000708,Monday,07:41,0
E01000179,E01000026,Monday,18:11,0
E01000866,E01000970,Friday,03:41,1
E01000823,E01000405,Tuesday,16:58,0
E01000312,E01000972,Wednesday,15:54,0
E01000927,E01000983,Saturday,09:35,0
E01000420,E01000370,Wednesday,09:01,0
E01000119,E01000797,Monday,14:37,0
E01000857,E01000772,Friday,08:11,0
E01000908,E01000405,Friday,15:37,0
E01000816,E01000075,Tuesday,23:24,1
E01000951,E01000503,Friday,00:50,1
E01000884,E01000947,Sunday,12:37,0
E01000489,E01000669,Tuesday,16:51,1
E01000276,E01000541,Wednesday,13:33,0
E01000577,E01000425,Monday,13:02,0
E01000795,E01000386,Wednesday,08:13,0
E01000318,E01000655,Tuesday,04:45,0
E01000217,E01000712,Friday,08:14,1
E01000517,E01000195,Friday,11:18,0
E01000944,E01000698,Sunday,11:08,1
E01000993,E01000173,Monday,13:20,0
E01000354,E01000520,Tuesday,18:14,0
E01000287,E01000169,Thursday,16:07,0
E01000622,E01000383,Saturday,00:02,1
E01000791,E01000382,Wednesday,14:43,0
E01000916,E01000809,Thursday,10:05,0
E01000166,E01000174,Saturday,02:16,1
E01000350,E01000637,Wednesday,14:46,1
E01000755,E01000256,Sunday,02:30,0
E01000505,E01000808,Thursday,09:14,0
E01000329,E01000118,Tuesday,10:07,0
E01000073,E01000956,Saturday,20:25,1
E01000909,E01000163,Wednesday,10:11,0
E01000281,E01000198,Thursday,12:32,0
E01000754,E01000869,Monday,20:19,1
E01000320,E01000171,Sunday,14:46,0
E01000916,E01000048,Thursday,12:40,0
E01000698,E01000473,Thursday,00:16,0
E01000805,E01000909,Monday,10:05,0
E01000567,E01000915,Sunday,14:47,0
E01000868,E01000676,Saturday,19:07,0
E01000136,E01000043,Saturday,14:29,0
E01000594,E01000294,Wednesday,14:32,0
E01000644,E01000023,Monday,15:50,0
E01000168,E01000110,Sunday,04:43,1
E01000441,E01000095,Wednesday,20:42,0
E01000251,E01000163,Thursday,16:57,1
E01000650,E01000184,Friday,15:41,0
E01000178,E01000716,Wednesday,02:33,0
E01000788,E01000388,Tuesday,04:15,1
E01000278,E01000242,Thursday,03:21,1
E01000292,E01000856,Sunday,14:41,0
E01000642,E01000154,Thursday,22:17,0
E01000985,E01000524,Friday,11:15,0
E01000193,E01000510,Wednesday,19:14,0
E01000138,E01000900,Sunday,21:26,0
E01000260,E01000069,Sunday,09:12,0
E01000802,E01000583,Sunday,10:33,1
E01000438,E01000545,Thursday,22:44,1
E01000050,E01000226,Thursday,16:23,0
E01000279,E01000924,Monday,14:15,0
E01000668,E01000263,Friday,03:42,1
E01000649,E01000991,Saturday,00:06,1
E01000703,E01000788,Saturday,08:25,0
E01000921,E01000804,Sunday,21:16,1
E01000289,E01000168,Thursday,20:09,1
E01000271,E01000609,Saturday,08:09,0
E01000698,E01000051,Friday,21:56,0
E01000192,E01000389,Tuesday,01:16,1
E01000891,E01000481,Thursday,13:14,0
E01000925,E01000753,Friday,01:50,1
E01000944,E01000205,Sunday,04:51,1
E01000178,E01000848,Monday,17:37,0
E01000204,E01000805,Tuesday,01:47,1
E01000579,E01000233,Tuesday,07:13,0
E01000816,E01000614,Monday,03:59,0
E01000479,E01000444,Sunday,12:23,0
E01000578,E01000291,Friday,02:19,1
E01000221,E01000396,Thursday,09:32,0
E01000934,E01000704,Friday,17:05,0
E01000388,E01000049,Friday,15:07,1
E01000643,E01000823,Friday,21:56,1
E01000874,E01000599,Thursday,20:02,0
E01000295,E01000066,Saturday,13:15,0
E01000442,E01000358,Tuesday,04:32,1
E01000823,E01000119,Friday,09:42,0
E01000165,E01000320,Saturday,18:30,0
E01000208,E01000324,Saturday,21:17,0
E01000124,E01000424,Tuesday,22:23,0
E01000033,E01000820,Thursday,01:46,0
E01000870,E01000789,Monday,09:01,0
E01000892,E01000559,Friday,07:57,0
E01000373,E01000966,Thursday,18:08,0
E01000233,E01000108,Monday,10:21,1
E01000728,E01000739,Sunday,18:43,0
E01000531,E01000566,Saturday,22:16,1
E01000849,E01000553,Tuesday,19:35,0
E01000132,E01000088,Sunday,02:50,1
E01000679,E01000706,Tuesday,07:40,0
E01000197,E01000856,Sunday,21:02,0
E01000227,E01000649,Sunday,12:59,0
E01000315,E01000041,Thursday,20:01,1
E01000120,E01000376,Sunday,14:12,0
E01000922,E01000324,Wednesday,01:09,1
E01000778,E01000829,Monday,22:58,1
E01000548,E01000372,Friday,17:58,0
E01000128,E01000438,Wednesday,02:21,1
E01000558,E01000491,Friday,16:11,0
E01000350,E01000007,Friday,20:37,1
E01000719,E01000209,Thursday,17:30,0
E01000002,E01000517,Thursday,08:55,1
E01000434,E01000395,Monday,15:03,0
E01000839,E01000189,Friday,02:18,1
E01000438,E01000340,Thursday,17:44,0
E01000733,E01000947,Tuesday,15:36,0
E01000277,E01000330,Saturday,22:25,1
E01000886,E01000914,Saturday,18:43,1
E01000783,E01000627,Thursday,07:54,0
E01000946,E01000885,Monday,07:02,0
E01000832,E01000422,Wednesday,09:56,0
E01000653,E01000635,Sunday,17:55,0
E01000194,E01000654,Saturday,04:10,0
E01000054,E01000277,Monday,11:52,0
E01000894,E01000289,Thursday,03:25,1
E01000856,E01000239,Tuesday,04:04,1
E01000680,E01000821,Friday,19:20,0
E01000865,E01000187,Sunday,19:15,0
E01000229,E01000616,Tuesday,08:40,0
E01000177,E01000240,Tuesday,12:54,0
E01000368,E01000115,Wednesday,07:21,0
E01000197,E01000588,Thursday,22:13,1
E01000887,E01000911,Wednesday,12:33,0
E01000721,E01000653,Saturday,05:43,1
E01000612,E01000389,Tuesday,05:29,0
E01000827,E01000787,Saturday,11:45,0
E01000625,E01000978,Thursday,14:34,0
E01000822,E01000049,Friday,22:52,0
E01000460,E01000600,Thursday,07:16,0
E01000288,E01000774,Friday,03:28,1
E01000940,E01000451,Monday,16:09,0
E01000474,E01000316,Friday,09:58,1
E01000985,E01000083,Monday,15:04,0
E01000218,E01000600,Tuesday,05:17,1
E01000823,E01000750,Wednesday,08:33,0
E01000727,E01000750,Monday,08:00,1
E01000506,E01000677,Thursday,04:51,1
E01000572,E01000769,Saturday,00:39,1
E01000097,E01000107,Wednesday,01:27,1
E01000014,E01000306,Monday,21:16,1
E01000688,E01000513,Sunday,11:40,0
E01000825,E01000739,Tuesday,03:50,0
E01000657,E01000897,Monday,20:41,0
E01000060,E01000700,Sunday,09:28,0
E01000398,E01000405,Wednesday,17:10,1
E01000374,E01000293,Friday,06:49,0
E01000081,E01000967,Wednesday,21:43,0
E01000819,E01000890,Sunday,03:22,1
E01000241,E01000826,Tuesday,10:06,0
E01000582,E01000655,Monday,10:41,0
E01000476,E01000239,Wednesday,09:51,0
E01000158,E01000952,Monday,11:36,0
E01000086,E01000876,Wednesday,19:52,0
E01000845,E01000065,Friday,07:11,0
E01000568,E01000200,Tuesday,22:28,0
E01000651,E01000360,Monday,07:03,0
E01000104,E01000165,Sunday,11:17,1
E01000981,E01000835,Friday,14:20,0
E01000119,E01000706,Monday,04:35,1
E01000917,E01000888,Friday,04:26,1
E01000554,E01000193,Friday,20:07,1
E01000834,E01000010,Wednesday,06:56,0
E01000954,E01000030,Friday,22:54,1
E01000675,E01000308,Thursday,21:33,1
E01000544,E01000238,Sunday,19:18,0
E01000168,E01000142,Wednesday,11:21,0
E01000281,E01000800,Saturday,18:11,0
E01000084,E01000809,Wednesday,21:41,1
E01000289,E01000452,Wednesday,13:54,0
E01000170,E01000841,Wednesday,19:46,0
E01000284,E01000841,Friday,12:10,0
E01000609,E01000765,Saturday,18:41,1
E01000537,E01000706,Tuesday,00:40,1
E01000431,E01000843,Tuesday,03:21,1
E01000431,E01000978,Wednesday,04:05,0
E01000179,E01000424,Monday,18:16,0
E01000428,E01000426,Friday,21:14,1
E01000136,E01000603,Thursday,07:33,0
E01000382,E01000955,Thursday,12:14,0
E01000939,E01000516,Wednesday,10:18,0
E01000353,E01000343,Thursday,20:52,0
E01000342,E01000443,Wednesday,04:47,0
E01000822,E01000038,Saturday,22:06,0
E01000403,E01000392,Thursday,10:03,0
E01000337,E01000329,Thursday,21:14,1
E01000770,E01000353,Saturday,00:57,1
E01000114,E01000898,Wednesday,15:12,1
E01000275,E01000751,Saturday,00:15,0
E01000513,E01000681,Friday,13:38,1
E01000864,E01000374,Tuesday,19:11,0
E01000658,E01000023,Wednesday,05:05,1
E01000523,E01000392,Saturday,03:28,1
E01000776,E01000791,Tuesday,18:07,0
E01000404,E01000475,Saturday,10:46,0
E01000632,E01000729,Sunday,16:48,1
E01000754,E01000933,Tuesday,10:53,0
E01000983,E01000525,Wednesday,20:45,1
E01000108,E01000267,Thursday,05:05,1
E01000976,E01000306,Sunday,19:51,0
E01000852,E01000617,Wednesday,18:27,0
E01000631,E01000612,Thursday,21:14,0
E01000945,E01000302,Tuesday,17:05,0
E01000336,E01000414,Monday,03:37,1
E01000997,E01000673,Thursday,23:22,1
E01000642,E01000868,Tuesday,01:56,0
E01000207,E01000347,Saturday,21:02,0
E01000600,E01000644,Friday,19:12,0
E01000418,E01000433,Friday,02:21,1
E01000877,E01000131,Thursday,23:35,1
E01000696,E01000453,Wednesday,22:11,1
E01000887,E01000703,Wednesday,12:29,1
E01000279,E01000536,Monday,13:28,0
E01000222,E01000823,Tuesday,13:50,0
E01000132,E01000290,Saturday,03:21,1
E01000881,E01000509,Saturday,04:36,0
E01000331,E01000264,Tuesday,17:14,0
E01000311,E01000971,Saturday,05:25,1
E01000347,E01000232,Saturday,13:19,0
E01000710,E01000297,Thursday,00:24,1
E01000170,E01000895,Saturday,01:51,1
E01000613,E01000377,Thursday,09:42,1
E01000346,E01000539,Wednesday,21:57,0
E01000264,E01000632,Friday,01:59,1
E01000620,E01000088,Friday,14:10,0
E01000292,E01000945,Tuesday,07:16,0
E01000954,E01000090,Saturday,21:41,1
E01000761,E01000771,Thursday,04:15,1
E01000367,E01000357,Monday,04:05,0
E01000178,E01000908,Tuesday,03:57,0
E01000530,E01000515,Monday,17:17,0
E01000405,E01000633,Friday,14:25,0
E01000402,E01000801,Sunday,14:23,0
E01000067,E01000121,Thursday,22:45,1
E01000988,E01000156,Saturday,11:52,0
E01000434,E01000765,Tuesday,04:35,0
E01000846,E01000789,Thursday,03:43,1
E01000225,E01000001,Saturday,10:54,0
E01000040,E01000942,Friday,20:02,1
E01000023,E01000175,Wednesday,16:05,0
E01000633,E01000002,Tuesday,07:27,0
E01000331,E01000056,Saturday,14:09,0
E01000338,E01000477,Saturday,20:23,1
E01000421,E01000758,Friday,01:07,1
E01000465,E01000163,Monday,09:37,0
E01000908,E01000345,Thursday,05:05,1
E01000379,E01000098,Monday,20:03,1
E01000029,E01000462,Thursday,08:16,0
E01000413,E01000933,Sunday,08:46,0
E01000714,E01000037,Wednesday,13:59,0
E01000681,E01000610,Thursday,14:26,0
E01000653,E01000401,Saturday,14:37,0
E01000747,E01000951,Wednesday,06:02,0
E01000296,E01000290,Sunday,19:12,0
E01000534,E01000002,Tuesday,10:46,0
E01000802,E01000779,Sunday,16:39,0
E01000672,E01000232,Friday,15:21,0
E01000793,E01000544,Friday,13:35,0
E01000453,E01000537,Saturday,23:46,0
E01000374,E01000470,Friday,12:11,0
E01000001,E01000132,Saturday,05:59,1
E01000182,E01000624,Sunday,18:08,0
E01000911,E01000948,Thursday,04:02,0
E01000589,E01000152,Wednesday,22:12,0
E01000133,E01000730,Wednesday,09:26,0
E01000232,E01000859,Tuesday,07:48,0
E01000678,E01000965,Friday,17:42,0
E01000079,E01000984,Wednesday,13:25,0
E01000266,E01000452,Thursday,22:40,1
E01000112,E01000963,Tuesday,12:37,0
E01000360,E01000031,Sunday,11:05,0
E01000915,E01000763,Thursday,16:11,0
E01000005,E01000315,Thursday,15:08,0
E01000929,E01000835,Tuesday,15:40,0
E01000747,E01000225,Thursday,15:19,0
E01000794,E01000124,Sunday,04:46,1
E01000033,E01000931,Tuesday,03:03,1
E01000019,E01000541,Saturday,01:49,1
E01000429,E01000623,Thursday,22:38,0
E01000371,E01000538,Wednesday,12:18,0
E01000704,E01000486,Sunday,18:55,0
E01000890,E01000015,Thursday,21:58,1
E01000015,E01000006,Wednesday,09:17,0
E01000812,E01000026,Friday,03:35,0
E01000130,E01000005,Saturday,17:55,0
E01000043,E01000455,Sunday,01:12,0
E01000568,E01000388,Saturday,12:43,0
E01000740,E01000231,Thursday,22:51,1
E01000154,E01000972,Sunday,04:39,1
E01000880,E01000070,Friday,05:54,1
E01000327,E01000984,Monday,17:49,0
E01000518,E01000798,Thursday,07:12,0
E01000252,E01000483,Thursday,10:14,0
E01000990,E01000199,Monday,20:22,1
E01000914,E01000272,Wednesday,13:40,0
E01000168,E01000106,Thursday,22:17,1
E01000372,E01000247,Tuesday,11:59,0
E01000372,E01000657,Tuesday,19:46,0
E01000989,E01000474,Friday,23:09,0
E01000326,E01000205,Saturday,04:06,1
E01000908,E01000569,Saturday,17:59,0
E01000490,E01000696,Wednesday,21:54,1
E01000532,E01000942,Thursday,05:11,1
E01000158,E01000279,Saturday,15:43,0
E01000463,E01000276,Thursday,07:59,0
E01000533,E01000313,Friday,16:29,0
E01000173,E01000538,Monday,22:01,0
E01000765,E01000248,Friday,19:45,0
E01000682,E01000069,Thursday,05:28,0
E01000584,E01000737,Saturday,00:37,1
E01000974,E01000450,Saturday,18:46,0
E01000866,E01000485,Tuesday,03:27,1
E01000035,E01000143,Wednesday,12:13,1
E01000822,E01000897,Thursday,22:29,1
E01000799,E01000080,Tuesday,08:52,0
E01000601,E01000610,Tuesday,18:13,0
E01000302,E01000956,Friday,21:15,1
E01000519,E01000307,Thursday,09:06,0
E01000508,E01000265,Friday,04:31,1
E01000513,E01000869,Sunday,22:49,1
E01000422,E01000564,Monday,12:08,0
E01000483,E01000513,Monday,20:56,1
E01000846,E01000472,Sunday,23:59,0
E01000052,E01000598,Thursday,18:37,1
E01000406,E01000508,Saturday,22:36,1
E01000594,E01000110,Friday,23:02,0
E01000947,E01000859,Sunday,23:08,1
E01000511,E01000263,Saturday,09:02,0
E01000026,E01000863,Saturday,07:50,1
E01000702,E01000934,Sunday,06:12,0
E01000551,E01000215,Thursday,19:17,0
E01000757,E01000994,Saturday,00:34,1
E01000252,E01000927,Wednesday,12:55,1
E01000022,E01000528,Wednesday,05:32,1
E01000318,E01000844,Wednesday,03:31,0
E01000412,E01000646,Friday,08:43,1
E01000606,E01000313,Sunday,09:46,0
E01000805,E01000524,Wednesday,12:07,0
E01000868,E01000660,Wednesday,17:26,0
E01000988,E01000683,Sunday,15:53,0
E01000977,E01000884,Thursday,13:17,0
E01000369,E01000423,Friday,06:39,0
E01000715,E01000114,Sunday,03:19,0
E01000482,E01000538,Monday,18:57,0
E01000612,E01000875,Thursday,22:09,1
E01000450,E01000080,Sunday,00:05,1
E01000727,E01000495,Saturday,08:43,0
E01000311,E01000132,Tuesday,07:00,0
E01000367,E01000916,Friday,15:29,0
E01000934,E01000975,Friday,11:29,0
E01000680,E01000374,Saturday,14:59,0
E01000945,E01000275,Thursday,13:49,0
E01000243,E01000572,Saturday,16:20,0
E01000131,E01000773,Wednesday,03:15,1
E01000960,E01000046,Friday,17:48,0
E01000692,E01000363,Thursday,15:36,0
E01000542,E01000489,Wednesday,06:46,0
E01000905,E01000465,Wednesday,15:53,0
E01000075,E01000066,Thursday,14:51,0
E01000950,E01000955,Saturday,18:25,0
E01000947,E01000458,Wednesday,12:18,0
E01000877,E01000623,Sunday,20:12,1
E01000294,E01000569,Sunday,13:34,0
E01000640,E01000486,Monday,01:29,1
E01000485,E01000781,Wednesday,11:19,0
E01000946,E01000399,Saturday,12:58,0
E01000902,E01000502,Wednesday,03:29,1
E01000205,E01000504,Saturday,22:13,1
E01000406,E01000465,Friday,14:32,0
E01000988,E01000366,Wednesday,08:17,0
E01000151,E01000141,Wednesday,06:04,0
E01000009,E01000804,Tuesday,17:07,0
E01000116,E01000176,Tuesday,09:00,0
E01000781,E01000911,Sunday,00:35,1
E01000684,E01000792,Monday,23:38,1
E01000312,E01000339,Tuesday,07:46,1
